"","GSM307000","GSM307012","GSM307013","GSM307018","GSM307020","GSM307023","GSM307028","GSM307030","GSM307031","GSM307032","GSM307053","GSM307072"
"1598_g_at",5.99400736892308,5.8330647029903,5.87464300523491,5.89650564145457,5.74033236006372,6.01845873764025,6.4291431752066,5.95010735093132,5.92266793299632,6.34374834378545,6.06845432313866,5.93064047812476
"160020_at",5.94293489041264,5.66970978456523,5.69928509689537,5.84176047049498,5.66580897968838,5.66104125193348,5.81717570560487,5.50076660436604,5.61136481743434,6.20181048664966,5.92358191747266,5.66170975521341
"1729_at",6.86773839940281,6.56823660941155,6.74421356957845,6.74664901960423,7.02583953392591,6.81039347896197,7.24029097831121,6.71668643952142,7.02192850094808,6.9400462062628,6.38037643701836,6.66097643777386
"177_at",4.32907950656565,4.50888974238645,4.27139254067047,4.32264928509548,4.15727801588419,4.69212509802922,3.85867010782688,4.55985450582853,4.30437529080935,4.30111319659219,4.1338026585263,4.1581663005037
"1773_at",3.85948123278632,4.02267352572083,4.40938464528564,4.2877412725173,3.92130326812522,4.20291244730651,4.04649738148255,3.81629187660726,3.6599125967725,3.92013828570048,4.21137910215213,3.81335601032395
"179_at",6.8740958432434,6.85829589109727,6.39624089188684,6.71061725952745,6.84340908739145,6.9023478621887,7.05551824615803,6.97330427525017,6.69722133045143,7.48803384308478,7.25358694432362,6.89734792640806
"1861_at",5.75517324416228,6.1918692040554,6.06565557960531,5.89029233572621,5.98349922552738,6.3519689082765,5.90813369508865,5.99529533932,6.12326606979772,5.59058895253491,6.05386956219334,6.59580063696706
"200000_s_at",9.38820378662799,9.62656189618424,9.48525683867945,9.75520377046435,9.07803859295362,9.13172144908687,9.17937022261097,9.40923458974608,9.56036944613109,9.39129585816274,8.89922203692644,8.99978281332034
"200001_at",9.49789739566185,9.51400841679459,9.72038756834562,9.43828687900301,9.55516726774324,9.3784312329603,9.52351697723976,9.44876038195004,9.58226942236258,9.54108145499352,9.44674178904928,9.29589366628382
"200002_at",12.8504344095696,13.0120243814478,12.8858857349945,12.8687650561646,12.7408403824466,12.9053446871185,12.782312671276,13.0109468058169,12.8736046605929,12.8481623139709,12.7743422225815,12.9749983068697
"200003_s_at",12.9504762003004,13.1014988054063,13.0797474187667,12.9393820061392,13.0241638987786,13.0520384092921,13.0279841440542,13.1101233722841,13.0093981301318,12.9673741932813,12.9638326589087,13.1073705677198
"200004_at",11.174449000045,10.5981385458262,10.8362990890696,10.7677783140126,10.8655515841005,10.777204275164,10.8247105122152,10.7545648242063,10.7935296967936,10.5069197091067,11.001476819044,10.3719368772728
"200005_at",9.74748216091048,9.94657595121508,9.96913129667428,9.69675556448073,9.5394162823528,9.90952243918933,9.81120872401007,9.86848292825002,10.0773412228488,10.0047317673265,9.79221480217438,10.0258144000395
"200006_at",10.8761799410919,11.1409688175721,10.987327295218,10.9921699292083,11.0975005638386,11.0437792112442,10.5827158295332,10.6877820850764,10.5419840603133,10.5982661697504,10.5750716601366,10.51939188216
"200007_at",11.3165044292612,11.3448014924628,11.2852241884554,11.3529098439846,11.5788577433517,11.4513665155261,11.2650828873397,11.3021063058286,11.4738455220336,11.2655646564852,11.5967936806515,11.4708860768138
"200008_s_at",8.59670848066009,8.80976705217226,8.47444804602208,8.53001411738832,8.24658342701241,8.49832096310291,8.08994740822343,8.62624130154655,8.63867080626027,8.50611719676527,8.1130107596731,8.19293393034959
"200009_at",11.1755489959634,11.289774538036,11.1961278701284,11.0933081718201,10.9324725037113,11.0899699836637,10.7701990437192,11.3608554551091,11.3309682129432,11.1692940447318,10.9702808376587,10.9702808376587
"200010_at",12.6883477112261,12.8077412487951,12.6388680687165,12.7569830169124,12.7431778294062,12.8518118942527,12.8498679525393,12.8503505590414,12.9049555195369,12.7791797449797,12.8668876032952,12.9106690093576
"200011_s_at",9.13931935420739,9.35480647924743,8.91532044957602,9.15695658594338,9.40226329186469,8.68977282473139,9.54711109296235,9.0893833327169,9.3953303137899,9.22796784011423,9.12332981124107,8.84143991100962
"200012_x_at",13.1038688896816,13.145576212003,13.0515148172591,13.1532461180865,13.1987682918952,13.2741346190934,13.1794436149789,13.1762181896808,13.2247504990542,13.1922341086946,13.231047203424,13.2360347642597
"200013_at",12.8902089710443,12.8629794203576,12.9323730796327,12.7596013107404,12.8949673718656,12.9505908950987,12.8536762943269,12.8755703612818,12.9630222834711,12.9140104294858,13.021591037407,12.9402121276387
"200014_s_at",9.44916715939815,9.6006316065289,9.43091463232944,9.20200148234757,9.4682614788966,9.62839218019097,8.90928594004152,9.22752876482085,9.20135983904555,9.0697279008001,9.08956325165689,8.85022085097667
"200015_s_at",10.0359300758803,10.0447195186007,10.2590149259381,9.97412778164327,9.49004565342775,9.94809401690548,9.98125675212899,9.75098490760665,9.96870255170661,9.84440888152532,9.19862999586064,9.66857231172514
"200016_x_at",13.0293759112952,12.9217539232286,12.7347566974225,12.8803348432986,12.9803144721948,13.0280853029182,12.8256983161875,12.9350442221022,12.7784400116077,12.9187585977102,13.070508895457,12.8304111200173
"200017_at",12.6571191650152,12.904635894792,12.3925710054699,12.5919126365478,12.7623033789166,12.8003677263351,12.7476642354646,12.886021230104,12.7390046452115,12.7485554864149,12.8413491676061,12.7317091083086
"200018_at",13.2550997352475,13.3252574038891,13.0761089312142,13.1808847902019,13.2504215681697,13.2577594752071,13.2199897719436,13.2564749111711,13.2838432924555,13.2509690448198,13.2739120004445,13.2582995509041
"200019_s_at",12.3849560026237,12.5094296620641,12.571283281957,12.4135601914348,12.4541249260562,12.5474847729957,12.4825236175764,12.5666592255768,12.6776883898576,12.4748059237297,12.5789673020534,12.729592437134
"200020_at",9.25381303817577,9.32786718814062,9.40186268819787,9.59210277035203,9.01406239037252,8.81009969465291,8.65008544757807,8.91177705917831,8.84362971462004,8.76953903547183,8.92649637767055,8.42589314527384
"200021_at",11.792400694395,11.8694915039457,11.9854358669211,11.7606155410473,11.7395638056351,11.7963267145365,11.5954248732523,11.6930521098451,11.3339567388445,11.3288311526145,11.4922121432947,11.4453154048754
"200022_at",13.0685451756382,13.1237670465506,13.0710068477903,12.9928651449753,13.0253966909202,13.0678577634544,12.9775825777055,13.0737938979416,13.1257348303491,13.0975515254218,13.0851647738384,13.0850065938538
"200023_s_at",11.689600809232,11.7645592812583,11.7753585527299,11.5682370241918,11.6714848530093,11.8292195778571,11.5233885897583,11.8371361752315,11.8269045790854,11.6202611224848,11.7484222678632,11.8883693098389
"200024_at",12.2614594274758,12.4169067657879,12.1174911662394,12.1823238801396,12.1906657620472,12.4210951015461,12.2700162829384,12.4341602459197,12.248273986252,12.3932044251038,12.2350723658359,12.4638856832361
"200025_s_at",13.0401089072547,13.0355369327455,12.7717387298819,12.9649989284545,13.0213220656697,13.0393785352422,12.89076719666,12.8907041165506,13.0355369327455,13.0327740521968,13.1129894383631,13.073482887443
"200026_at",12.6878841672846,12.5908773009942,12.7823635279375,12.5809537773119,12.608339788628,12.6390110533523,12.7712355303143,12.7047621686662,12.7896050158682,12.8518483796194,12.7609442872156,12.7612941203495
"200027_at",9.2971727183972,9.20642343832838,8.87163614450744,9.1236375200676,9.36217304960229,9.09860949083836,8.52152027050476,9.13184139945161,9.00345435231636,9.00673063916236,8.96095274089068,8.49568971571928
"200028_s_at",9.31027365424113,9.34223572402893,9.49018771072786,9.34429158994832,9.19181230311334,8.88114119325728,8.58109021691856,9.03323736279312,8.91313799360826,8.7631445599938,8.27946316145916,8.0015610050105
"200029_at",12.9510290641797,13.0582230762911,13.1285474172868,13.0738068173711,13.0075802000516,13.0668160361018,13.0064676863411,13.1030645191243,13.0782458045122,13.1023681167605,13.0279455896701,13.1572518942576
"200030_s_at",11.9338594861576,11.8545845080444,12.0708457067756,11.9314973956078,11.9259936691695,11.666639708664,11.4957511692575,11.8292852014388,11.6900038868214,11.6626700691511,11.4520513752517,11.3710354432169
"200031_s_at",13.2408457402624,13.2657338332931,13.1428238520366,13.2342863738427,13.2932490084115,13.3154757064362,13.3487878832484,13.3481728033256,13.3511376069131,13.2966313006713,13.3317869601397,13.4309960687832
"200032_s_at",12.9239181582712,12.8757359271381,12.8377173312942,12.8188866527401,12.936870243268,12.9091754780301,12.915207320847,12.9863869520238,13.0346808383344,12.9274578463084,13.0813789636711,12.8568003861661
"200033_at",11.0741449919071,10.7997162198534,10.4724460007902,10.769919987,10.8699635906975,11.0145302806684,10.9867403698983,10.9126214570816,10.7492613052315,10.996574000094,11.2031014646047,10.7971646717107
"200034_s_at",12.1884369603216,12.3499090086078,11.9605418418211,12.2681338027554,12.3522075649547,12.3067270838714,12.2826057219443,12.1363565866217,12.2829325637898,12.3121738757689,12.1320426931075,12.2761011291355
"200035_at",7.71435493384681,7.7526540121061,8.23158372825281,7.84498806921491,7.7651685968536,7.79945927156017,7.83577801353161,8.01468406060304,7.84841183742959,7.85500158371817,7.74400094419364,8.05878915075546
"200036_s_at",12.1675087734364,12.3558730829222,12.0704775186072,12.1982813832535,12.3308411511405,12.3633683127678,12.2972164441672,12.4878111245309,12.5018739905295,12.3651506497105,12.4693355438189,12.484524642871
"200037_s_at",10.518561112445,10.1198142045618,9.94825856923375,10.0347336531103,10.2871072352724,10.3784940315424,9.60946359328367,10.0918875662879,9.95513746302849,9.9782101198749,10.430083805784,10.1067148028391
"200038_s_at",12.9678604445299,12.9001660988467,12.8288927311679,12.9411202979938,12.9539143152001,12.9326438787526,12.9741861607362,12.960532214542,12.9203499079233,12.9056039343603,12.9396423774545,13.0210438638006
"200039_s_at",9.32540453863256,9.60931487439499,9.7181198151269,9.6779435312671,9.57937136430348,9.57730199100072,8.81081935000591,9.22305832933792,9.21750735614536,9.05952863205747,8.57763490462404,9.15363723183022
"200040_at",9.51851472760752,9.53474006674324,9.49150415962555,9.40403365016711,9.51133147687632,9.64700872853924,9.08132832508882,9.43699324322236,9.47127911039407,9.30248721891642,9.63004415472757,9.54298759451092
"200041_s_at",10.4096527864475,10.2601932704374,10.3290213801228,10.3508674953554,10.0867010390861,10.2868710379863,9.95813944653882,10.2025258009401,10.1139325756875,10.1930193000709,9.59319859959911,9.80232395710484
"200042_at",8.96647612199129,8.87824421943122,9.00024996368808,8.87343841415794,8.58681578609255,8.88750860751347,8.18525341326043,8.65898880013677,8.64953666580607,8.59746730364419,8.47048497795355,8.56535339022869
"200043_at",10.6226677447984,10.6237752971207,10.4833278720043,10.5771106926682,10.6555933163159,10.6318368552227,9.85541687932243,10.3904205225462,10.1892963967105,10.1224612234753,10.0257013739005,10.0982877686508
"200044_at",9.52535073141506,9.73467504073725,9.70503393563426,9.71764143289007,9.7918502983523,9.68194620850592,9.34267869021492,9.45254240500048,9.52869037179918,9.40166563280578,9.35687144732223,9.38394126849825
"200045_at",7.68977864478571,7.61350501388576,7.59509936239126,7.80474292547738,7.55253310541412,7.4559536337727,7.4607040971653,7.46836841648979,7.64055203819787,7.74371685617887,7.70314814864347,7.41251119209053
"200046_at",9.85562466914367,9.85499148039656,10.2880565584916,9.97690869776682,9.76290761232188,9.80525715107544,9.89624214488796,9.82034585044903,10.102770798062,9.7762421520529,9.06693117787285,9.67235146732822
"200047_s_at",8.52084775572086,8.30746340626126,8.17655365756685,8.27802229164369,8.70747112786647,8.58198839662103,8.07808308379131,8.37952289548657,8.17918560151503,9.277651514517,8.4140565700596,8.48508898874889
"200048_s_at",10.2287376057769,10.3261218168891,9.88458851510928,10.2164431319044,10.3051454280285,10.269836031797,10.2492678444912,10.3829851615001,10.2626900247157,10.100496064395,10.0707525996604,10.4703704389754
"200049_at",7.33640667766754,7.43364032850018,7.34610183809589,7.47178245263114,7.24505736815323,7.41413887765241,7.00361797788062,7.57132670438803,7.71478272437936,7.6182345787971,7.86900287686634,7.84611066207002
"200050_at",8.85522748822596,8.27626246427658,8.16399223003118,8.19547686373391,8.27291666013246,8.28123239815149,8.14820245922203,8.41304139443353,8.27626246427658,7.89975638267641,7.71080714315461,7.37908604113856
"200051_at",6.69514464625114,6.9054479584058,7.01857090764209,6.88611837255736,6.57612223336961,6.54256832699432,6.396563784382,6.83796280548593,6.93468767654192,6.51663576327052,6.85479044875508,6.66874120468317
"200052_s_at",8.87450288835221,9.34116656344134,8.82277128795753,9.48541832149354,8.95953334231213,9.53236486849932,8.68668990517319,9.01580410985272,9.01580410985272,9.04272478694109,8.89664721039267,9.1384328616616
"200053_at",8.59954373412815,8.4011479418483,8.55291079022671,8.31119705528389,8.34935568074494,8.51498567213354,8.28417115538197,8.463406943441,8.45088157255331,8.33676486490711,8.39513548822061,8.52939641503447
"200054_at",6.9354950955006,6.93931125839016,6.96350627093611,6.99896235187127,6.93990490012433,7.23609643916205,6.43430098784755,6.97602522545357,6.63351202799462,6.68963193814028,6.80897145848705,6.98077527002666
"200055_at",9.32937683582993,9.6947427611803,9.88425781740231,9.85625197752962,9.54087407579179,9.72470519460413,10.1116524506892,9.74055528526419,9.72100712534089,9.87304841467684,9.54139852841628,10.037518921938
"200056_s_at",7.14988230457695,6.70621317461744,5.59948056981555,6.43928533418859,7.27182715152419,7.42416664562947,6.37587023166679,6.73613500183688,6.35267026878593,6.4161178864556,7.50018781979705,7.23778841388164
"200057_s_at",11.7560866935272,11.8640884851012,11.7868459469698,11.8791070396506,11.7596106623398,11.7960931203799,11.4058110985048,11.8907065093642,11.6805618590791,11.633347603904,11.6641248747707,11.3913429725099
"200058_s_at",9.31257213377184,9.51925944783719,9.26738593191644,9.37148638003707,9.23885600043269,9.28147268441142,9.31438033787606,9.37336453983705,9.33155865700022,9.27174135608187,9.26498105646036,9.2627047685667
"200059_s_at",10.4977168881559,10.721508108793,10.3266925529365,10.5240262958188,10.8099562165789,10.6762640334544,10.5691415173838,10.5524284228268,10.5407594464791,10.6101359380142,10.7217369727016,10.7530203816537
"200060_s_at",8.65363839898857,8.74284413637755,8.82487488460607,8.88523174195968,8.71592505984173,8.86472533614614,8.55090962782875,8.7227202660188,8.77115370362424,8.77078406157072,8.9063088836445,8.54186544406613
"200061_s_at",13.1127755283172,13.1417098124595,12.9806986629672,13.1369093454677,13.1061642488086,13.1164899530653,13.3262035114758,13.2105737098984,13.2043767007169,13.2264168395338,13.189763966933,13.2383329633582
"200062_s_at",13.0061034148475,12.9683208187727,12.8129213814067,12.8979706329236,12.969329134302,13.1096878995868,13.0400097802678,13.1330270587686,13.0253648879288,13.1494650035874,13.1210444817608,13.1168734461541
"200063_s_at",12.527171281276,12.4495480858704,12.3448827403316,12.4003821783316,12.4616447454975,12.563758715044,12.0205379909772,12.261363412098,12.4505298868324,12.3247757063551,12.4045062268704,12.3843060760922
"200064_at",11.8667350863013,12.0542826438071,12.0847345056108,11.886115914475,11.6063503820488,11.755994472631,11.6261895005531,11.8622982917317,11.9017885323601,11.766061516035,11.6911339131199,11.6373049462238
"200065_s_at",10.1572446116542,10.1897156674079,10.1811522322556,10.1570923872397,10.0784107293678,10.2779011985808,10.2333377842513,10.0673923920703,10.1192080211823,9.99529912538934,10.0795197384122,10.2780479217228
"200066_at",7.90025758323752,7.89949422776655,8.29720478161217,8.0296728723738,7.82173369288196,7.89230349715463,7.7612300728934,8.09482430806262,8.23303376675592,7.77309568672163,8.05602550804274,8.02650997771538
"200067_x_at",9.04525809114799,9.17414649734012,9.146067733189,8.95641414450585,9.29588946547027,9.18558175157503,9.029933084838,9.41284649429745,9.35176619516594,9.08927690264181,9.35750426037424,9.27205729465638
"200068_s_at",10.8497449193686,11.0163092125747,10.8370642545778,10.9716227732872,10.7711256228273,10.8583908097368,9.99045540186756,10.8926249256923,10.878262825625,11.015406376243,10.6747034814359,10.3078780787366
"200069_at",6.39112744688745,6.4529350456111,6.33540844493243,6.67061336358459,6.41037456241657,6.1571080529648,5.77281612454906,6.46008182513764,6.08864642195259,6.05081639537627,5.85830419387527,5.45894471439903
"200070_at",6.74634241918717,6.72437545456434,6.74555251108913,6.53977817317016,6.88862156423444,6.78297386135859,7.06455801602145,6.82587052141322,6.91752292299975,6.62234819057273,6.79744469730769,6.59367618384015
"200071_at",8.06250796196348,8.14994700333733,7.23479508698446,7.56932280825608,8.01612225118149,8.0944815880248,7.02177181370872,7.95992678506094,7.47544077266674,7.4657497776787,9.00606311111463,8.09194589495545
"200072_s_at",9.89266209420646,9.66705969085749,10.1153886965275,10.210012322764,9.53648243509248,9.66254873250253,9.39770137872331,9.45603235860356,9.77482248351428,9.4096799363003,9.40718155790302,9.21928647085317
"200073_s_at",8.92410795676318,9.02529721115108,9.07361678088797,9.04202210111414,8.89418048635173,9.03749201692348,8.10926665469847,8.54612192810314,8.66136687745723,8.57509161083003,8.82274267727753,8.15687015570654
"200074_s_at",12.0127337885948,11.9896487523119,12.2100787106897,11.9847078632606,11.9321103936699,12.0667560006567,11.9764884755352,11.9404970362291,12.1262226445836,11.8318012285907,12.0585483036499,11.997205016119
"200075_s_at",7.56235628830359,7.89468742035158,8.16705774851044,7.99583608480183,8.01631381352885,7.97184172519519,7.6327037176082,7.75392569602916,7.83600829466987,7.57719464470774,8.09679409139006,8.15879331693491
"200076_s_at",7.3734067508174,7.6917311365795,7.84845039812845,7.50305757238672,7.18983314136121,7.44362901852939,7.46285848408105,7.4814369617833,7.62108374871586,7.26875117153549,7.22827988153921,7.42904104263149
"200077_s_at",11.9102422679768,11.8132329799861,11.8134105321407,11.6674992661402,11.737404837101,11.8796507460663,12.0772996614199,11.771489024584,11.7593127781071,11.6606776129812,11.5446125256304,11.7344162903609
"200078_s_at",9.01702462923649,9.43232526189792,9.53865545388893,9.36929782952997,9.34609906444635,9.38858504480762,9.2093614665668,9.2717151720249,9.05970998154051,9.13737574300483,9.11943883746278,9.23402137489735
"200079_s_at",9.79196428534692,9.78645346863381,9.82976731225336,9.73020283532605,9.7248630768682,9.80175301142679,9.30076525988096,9.6609766442132,9.67186008305591,9.35393537806558,9.85724320625618,9.51977745086895
"200080_s_at",12.107937609422,12.098329840453,11.4820297514248,11.6740164785659,12.0299369840043,12.0582096928347,12.0067858053877,11.8248437606742,11.29407461844,12.0467355309566,12.0366779515764,11.7251187664033
"200081_s_at",13.2225249785205,13.3060112975809,13.2824565431441,13.311349982043,13.1892764886631,13.2555580752866,13.228334602498,13.27782750605,13.3125143884214,13.2430818799838,13.2369336210747,13.3175968707858
"200082_s_at",12.4016772880243,12.5120195675215,12.5583335490412,12.5157325151358,12.4681242145357,12.4654042003421,12.4245196653355,12.5196495645645,12.6662925925721,12.5982124393616,12.5000068476001,12.5217721425886
"200083_at",9.46458913386022,9.37214091816507,9.42821970059778,9.17042855748078,9.1180399546055,9.28473330309701,9.1258153958833,9.51122295969098,9.42922200103795,9.3490136063908,9.23815689360347,9.16238057228252
"200084_at",9.46211964135833,9.49051149437286,8.79732511369479,9.35912147910148,9.71166949406174,9.82076362354354,9.07050071014596,9.66117834642685,9.24944589877449,9.30424713237801,9.60970867548016,9.59132322352453
"200085_s_at",9.94909369713107,10.1100859968234,10.2613343689268,10.3279111389684,9.9666282282689,9.98212173567249,9.80957526677127,9.98399182768061,10.0015963931257,9.8017548420731,9.86548815232926,10.0589816332858
"200086_s_at",10.4285595427101,10.5779971131951,10.4468122259041,10.428164288184,10.2664698378097,10.4644852956145,10.4359205081146,10.4977772285451,10.6619825353783,10.3923341532871,10.5086557915798,10.4860668716281
"200087_s_at",10.0721372059626,10.2851167106971,9.93466256157723,9.97132305298708,10.2264558800642,10.4213557677934,9.59246762070254,9.87201366576815,10.1503779208276,9.96563459093832,10.434234100817,9.94845410234955
"200088_x_at",12.8747817149009,12.9219837325329,12.9730285918288,12.8687543232527,12.9454335728251,12.5505329967649,12.9148130958064,13.0015801680578,12.9794998964924,13.0124871323002,13.0105720302325,12.8097118696811
"200089_s_at",12.1442484135856,12.3145066550541,11.8360504741724,12.0068296664464,11.9543325971925,12.2709682774395,11.8982900938463,12.2030236024529,12.0675521428741,12.0469180766658,12.0280892654646,12.0429312624211
"200090_at",9.99290942383371,9.75270608059505,9.55329751558818,9.54433330706158,9.75077936319667,9.63583748586684,9.47964994093623,9.81008157736385,9.8114386233712,9.5693421812832,9.50243370739188,9.38509932934105
"200091_s_at",11.7631760100776,11.5487994411049,11.0924468061873,11.3104730708496,11.5219361705573,11.7321719507619,11.5897567961699,11.5653688819162,11.554139000791,11.7645287473254,11.5880813798311,11.7416132232827
"200092_s_at",13.1329867323261,13.0743097150038,12.7086505218553,12.9529119133498,13.0628294802144,13.1411919029725,13.0817198244483,13.0945045183939,13.0016495305857,13.0898443800496,13.1807986401735,13.1530233990577
"200093_s_at",11.4523451245649,11.5774489944921,11.9209974174612,11.5247476469535,11.6049834756948,11.4631545316394,11.4862671256862,11.6588769709615,11.6332474223703,11.6940206927312,11.623028288458,11.5922740103096
"200094_s_at",12.2999345958782,11.8910400780866,11.7239325581386,11.533089329885,11.6327311659812,11.7252146767401,12.0824646948622,12.0761892538685,12.1046525268235,12.0774763706475,11.9597970344937,11.8531690907322
"200095_x_at",13.3335496005996,13.2131882397598,13.4043862073671,13.2800383666696,13.3233349200699,13.3195755069799,13.2607240745518,13.4587331423243,13.3490479833341,13.327833003816,13.3761000024327,13.3372256006648
"200096_s_at",8.88991420182834,9.35750709329221,9.26425234611013,9.28297243153375,9.45910192079613,9.00736273743334,9.77198361217456,9.36256687613452,9.24659400848677,9.42589510117158,8.25283677044292,8.53244314597555
"200097_s_at",10.2181009227087,10.0852117702301,9.54546546743827,9.76394914963844,9.98497595068303,10.2683374021987,9.99903164963558,10.1322020293965,10.2325073409651,9.80665097321707,10.6675369935729,10.2346815032174
"200098_s_at",9.8838880481156,9.88320205452603,9.83451527815756,9.89393069515722,9.65986863640054,9.71667315583477,9.97090088865151,9.854264426926,9.83737593245984,9.60049447360733,9.38102419873978,9.2031095166921
"200099_s_at",13.0786894788407,12.9988039175191,12.8939442335612,12.7912423594064,13.0375694973639,13.0762984905784,13.0010944575827,13.008921034942,13.0320411531722,13.03468196708,13.0977747523669,13.02206078785
"200593_s_at",9.13330384754079,8.98613610431128,9.38818651086665,9.19059688440714,8.80602277635425,9.03704811193962,8.3928077162069,8.85347053758818,9.08475413011522,8.34967895815414,8.88609325791811,8.5327563043139
"200594_x_at",10.560905395087,10.6456006283719,10.5590359338842,10.7558158383915,10.6137706632198,10.5426031776526,9.75143416461719,10.4521671012735,10.5529015586698,10.5030473549526,10.192109085799,10.2114949619041
"200595_s_at",9.61422430754479,9.42633611093557,8.33679229273861,8.90821028116946,9.04424520851259,9.50096833052246,8.6315362576598,9.23819889743111,8.9315894112608,8.90546153266642,9.29971660813242,8.90466870973772
"200596_s_at",8.77626634969529,8.36282914981886,8.71933723407933,8.96446302625959,7.8121438273339,7.7264963577237,8.49061626151616,8.75679789854266,8.99767978081944,8.72428725968472,8.37985091761112,7.57677650400268
"200597_at",7.43869764421505,7.27497813347772,7.30141212088299,7.36727827732333,6.85917591741775,7.45591347669159,6.68159210637584,7.28777107845623,7.06566326684766,7.15956231918981,7.36504874285943,7.07488431772227
"200598_s_at",7.34250080881471,6.95682513266215,8.2317576785953,7.9330904665233,6.11594045574471,6.23918756659216,7.24783651992338,7.18879868948575,7.33456152286,6.72221703023604,7.25276289710913,5.12091829636265
"200599_s_at",9.99171608796232,10.0458112293083,9.46569477705481,9.89981590388201,9.76451750207814,9.84227676387268,9.30720788726807,9.59064225575353,9.62836750334674,9.64857521897708,11.0587732280127,9.27414337929468
"200600_at",8.92082327474407,9.17749636467428,8.74003112912633,8.91472610637902,9.07888518480868,9.15582360973941,9.2324793985802,9.08437408712919,9.26509099085565,9.23469908543832,9.22567132700806,9.24465935291972
"200601_at",8.21593385225285,8.31239897687494,8.73321731886175,8.61770386646114,8.26085347615185,8.10053423103726,8.4913649415856,8.47037613623945,8.41786724377202,8.37487235318385,8.13688979966325,7.89154157207326
"200602_at",5.0723574622143,5.3461968032723,3.73690488034165,4.39455987190138,5.24649764133869,5.73334218458486,5.80846045978874,5.44001522801572,4.00227045250936,5.50797410821364,3.89763960087685,5.41424055502874
"200603_at",8.13252514416928,8.2992032060597,6.42628158633238,7.22688151197642,8.50006840592682,8.32737924686432,8.29090381258004,8.33082538308769,6.9014949594514,7.91396672116051,7.7646706760337,8.05349339737812
"200604_s_at",5.14960490268644,4.94184604226273,5.44778221334565,5.22166449305667,4.97176058418934,5.06633318792623,4.26822664133583,5.03901881404156,4.9096950368813,4.56591685212542,4.33778081369913,4.46023606063444
"200605_s_at",8.39942081936007,8.17626665181857,7.78933951823947,7.96304816305649,8.59828670880293,8.21528256705344,8.51972956808101,8.4954277347556,7.97669199702674,8.03287618291855,7.51237505639936,8.11464322099835
"200606_at",2.8812843465077,2.88395583995138,2.7808822329605,3.14624394981638,3.48185825782063,3.02532176092628,2.93696803325548,3.18899503855572,3.08619496560824,2.96468085652072,3.04936499415935,3.074836367806
"200607_s_at",5.77242820429508,5.47700022360539,5.37156349415813,4.95156132417456,4.86349390581923,4.83713065899173,4.86349390581923,5.25457078848483,4.81520407106219,4.72513966995823,4.97170758536322,4.53952196643488
"200608_s_at",7.93689307451246,8.04241533124647,7.17392626201777,7.81856411873137,7.91641976250373,8.42758664174586,7.6181720797763,7.80569139435502,7.03525945169878,7.57455960459046,8.10145289091508,8.00005297259797
"200609_s_at",9.56810439879814,9.61327025451852,9.86097063309705,9.73790812222156,9.49404277237901,9.45665472235916,9.98672491743831,9.38553054017822,9.71790157334869,9.34708603097592,9.11337853681158,9.13256773031231
"200610_s_at",11.2664180389007,11.0930437599838,11.0890517817838,11.3118646951477,10.5702344424212,10.9503323694944,10.7160491372332,10.7864645353949,11.0964750731724,10.6553103203966,10.4805336403993,10.5039915668099
"200611_s_at",8.47637046453309,8.53447254488371,8.55256076778607,8.57693722831657,8.20525277036487,8.35580525537403,8.92129337028134,8.13999283112816,8.32325127428335,8.11363629230384,7.94544429119427,8.00372499078581
"200612_s_at",7.5839018323369,7.82820615626979,7.5959157123834,7.55576074697949,7.7158082014738,7.52978839492026,7.57597589397571,7.71417217930256,7.69207397681187,7.47917698331644,7.50196345599108,7.6655682927784
"200613_at",9.67969572430424,9.69039889922679,9.65028931703465,9.6362962099728,9.56958762560537,9.46877276904038,9.50807087354204,9.7278790782632,9.72599950921146,9.29643823355786,9.68794140849736,9.29133430138683
"200614_at",10.1390695006052,9.79248596621346,10.1659550321013,10.2009855208952,9.86168802019749,9.76641664943004,9.2830988090294,9.96009958233967,9.8716813160656,9.7873454819921,9.08341340153883,9.41828138185184
"200615_s_at",7.06222699736785,7.00373947297068,7.08801894617653,6.8032757162865,7.00076668105233,6.73713770650537,6.00172936897358,6.63057367404406,6.5398163387802,6.32675539532737,5.46889280503863,5.80817713137092
"200616_s_at",9.19006898801672,8.54859695452281,9.8743640212191,9.69468310591209,8.39048371660037,8.36960005803469,8.89654052744839,8.98084727939217,9.14777990583608,9.05111628069865,7.51873680222869,7.69171787323838
"200617_at",7.96463810231651,8.59015698529673,8.09185802366485,8.61110793997039,7.91896978421085,7.75875969127702,7.71598344955062,8.07862301635369,8.00465086456904,8.16689757684758,6.96082909718453,6.72639631176545
"200618_at",8.40927333757891,8.84171512052387,7.98285685946062,8.39221128403963,8.71281611242509,8.34851151863678,8.84717157131932,8.72554224746521,8.33641541824877,8.65849286368046,8.09175344172088,8.37996762932007
"200619_at",8.05426604014357,8.50489983545307,8.47779566481809,8.47449444551173,7.92184638746378,8.15180130841247,8.09662147135106,8.34551895117649,8.41573806171995,8.10923422252145,8.34276275812973,7.9518283566312
"200620_at",9.79235548507526,9.66332910051252,9.98642107417798,9.38390458336226,9.9188792966978,9.65352528459967,9.77550917956984,9.86653262072416,10.0766213263312,9.86492951252696,9.80233019334112,10.0144371836761
