"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe_ID"
-0.164820113923308,8.44356362409802,-1.633862015963,0.137011376371257,0.376994777051411,-5.30309137294888,"200008_s_at"
-0.0342206052503507,11.1124233745953,-0.361135145691476,0.726400922079749,0.867675500049128,-6.50272587948919,"200009_at"
0.112496769906878,12.8040700131716,1.45348669285707,0.180336022823016,0.433042316941455,-5.54145341183026,"200010_at"
0.094353886043961,9.15691677395037,0.772710255651677,0.459671279219828,0.699915731432606,-6.25831659488818,"200011_s_at"
0.052103238678864,13.1805697773426,0.692510534129392,0.506237482571835,0.732457874861556,-6.31869094394203,"200012_x_at"
0.0462269141453232,12.9049002985292,0.609195332976322,0.557585035097609,0.764824537471351,-6.37509824022774,"200013_at"
-0.405280332058346,9.26058792391943,-4.02426546367821,0.00305181001027424,0.0488399221256317,-1.60782274515601,"200014_s_at"
-0.223229428640369,9.84704061441241,-2.82994839409554,0.0198885508497139,0.135196334861349,-3.47971289337417,"200015_s_at"
-0.0359599978793375,12.91112352612,-0.436607190966794,0.672770236044092,0.837653842407458,-6.47048027936185,"200016_x_at"
0.0975656776721894,12.7336011400155,1.14959386698183,0.280190107414878,0.543568320376317,-5.90211114609739,"200017_at"
0.0329927779681695,13.2407517063057,0.422332777064052,0.682776373544644,0.844179011711088,-6.47702926825263,"200018_at"
0.104899676466061,12.5325896444216,1.42708758654254,0.187596995729627,0.441531777482187,-5.57495523452439,"200019_s_at"
-0.478731165016512,8.9939357124737,-4.58089690165251,0.00135601462670535,0.0319999341516049,-0.790844109087348,"200020_at"
-0.342506950625726,11.6527188791006,-3.77810677379422,0.0044298235643705,0.0593680831116687,-1.9827073662141,"200021_at"
0.0158992549635399,13.0661894057033,0.210387556252346,0.838090856751001,0.926740976624184,-6.54925110750025,"200022_at"
0.0243369909973039,11.7285785118784,0.313421942338851,0.761162602241262,0.885545189582651,-6.52005335024337,"200023_s_at"
0.0757784810083109,12.3028795910435,0.995894702488406,0.345539422878063,0.603779255114488,-6.06094328715497,"200024_at"
0.0271950874517615,12.9924448936006,0.314124729065964,0.760646214189748,0.885402822853405,-6.51981548817332,"200025_s_at"
0.125043314420791,12.7107599264618,1.62641588184948,0.138596392793718,0.379347812048857,-5.313235618341,"200026_at"
-0.306577207282708,9.00665345664886,-2.39471235264512,0.0404706003451246,0.199786574046679,-4.17142165469136,"200027_at"
-0.66471797925558,8.92763137292502,-6.67121025486589,9.52340073230974e-05,0.0102117683948785,1.8540967959551,"200028_s_at"
0.0315568332306181,13.0634455184957,0.428971173073607,0.678114652284011,0.840992783271432,-6.47400958351795,"200029_at"
-0.313770554880246,11.7403514682964,-3.58612591359723,0.0059567025508324,0.06993233604441,-2.28008840296504,"200030_s_at"
0.102516351466457,13.2999939281137,1.37830205582695,0.201682429934102,0.457064087555443,-5.6358544152844,"200031_s_at"
0.0832680861014854,12.9253513415077,1.07102725315583,0.312270077171316,0.574825840953014,-5.98548304978383,"200032_s_at"
0.107457032950694,10.8871820282948,1.09454955052241,0.30237828040017,0.564662312424968,-5.96098921362143,"200033_at"
-0.000623948660694592,12.237347402725,-0.00653244465595402,0.994931614625913,0.997900951408493,-6.57330788899874,"200034_s_at"
0.0414094963995178,7.87207285017216,0.402589987359261,0.696724133199659,0.851737020029839,-6.48574230361316,"200035_at"
0.186593695583381,12.341021884813,2.30181004468498,0.047098420432496,0.217162606144418,-4.31676744538029,"200036_s_at"
-0.185911909177934,10.1215388464387,-1.36297974780232,0.206289481475511,0.462464604893826,-5.65470234573053,"200037_s_at"
0.0327934487210169,12.9371630187757,0.442865872889088,0.668404240635967,0.834877559217686,-6.46754312416758,"200038_s_at"
-0.57421171845414,9.29413682656056,-5.7691417764898,0.000278642488313222,0.0151398017369601,0.794499573973386,"200039_s_at"
-0.107002193783144,9.46435437136826,-1.17194763102792,0.271557849686961,0.534683735225449,-5.8775919189571,"200040_at"
-0.310027888249016,10.1322038907814,-3.34948821488674,0.00863416381993462,0.0851830236566357,-2.65171722337271,"200041_s_at"
