"logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
-0.360348291624025,5.26702725808333,-4.27865027224964,4.53287432195659e-05,0.00210097170948043,1.85086546551732,"ILMN_1651464"
0.0373933120791137,4.43497799382292,1.4785453137795,0.142616010547219,0.357544896541961,-5.231192934039,"ILMN_1651466"
-0.195361527968943,4.60797483833333,-3.30228397864224,0.00135845368039828,0.0190920105211745,-1.25978264493411,"ILMN_1651470"
-0.00362521702485528,4.4689949581875,-0.0963484947717886,0.923449586647384,0.966943855640905,-6.28112791820787,"ILMN_1651477"
0.107691841386312,4.80523676239583,1.28516296001139,0.201903204986234,0.437188405882133,-5.48667250188126,"ILMN_1651486"
-0.264830957276521,4.92320451426042,-3.89637250779861,0.00018316666510998,0.00527609619281178,0.564362026781127,"ILMN_1651488"
0.0018196415115502,4.44330202255208,0.0746402999614603,0.940660041494566,0.974180996718106,-6.28293971210152,"ILMN_1651490"
-0.153124249155084,4.68204402338542,-3.5460896792952,0.000612563215174238,0.0114759814060532,-0.5385458673295,"ILMN_1651492"
0.0135024919342186,4.47350557340625,0.411753437417806,0.681460604770821,0.843170972875508,-6.20297519259712,"ILMN_1651495"
0.561083092998412,7.18857355702083,1.47642380919137,0.143183343514144,0.358529356482602,-5.2341810906836,"ILMN_1651496"
-0.349760230739198,7.28806287429167,-1.54457155934397,0.125821001641101,0.33245266670362,-5.1361552387335,"ILMN_1651498"
-0.229669527224926,6.85321935470833,-1.66592128292501,0.0990692533684316,0.289005934974374,-4.95124629538707,"ILMN_1651499"
-0.0391234212566315,4.59239765860417,-0.663423656268612,0.508688335428816,0.729754061128193,-6.07132957591139,"ILMN_1651501"
0.00681966870118128,7.29158727295833,0.0884490918447945,0.929708526705428,0.969515130217738,-6.28184044729077,"ILMN_1651504"
-0.299644881286611,5.17524356669792,-3.11578214050028,0.00243522896988613,0.0277614874165446,-1.78422657492709,"ILMN_1651506"
0.135241179353598,5.62487921076042,1.24425434212963,0.216509700387752,0.455573774539064,-5.53630690322193,"ILMN_1651507"
-0.0811079669431833,4.88484441264583,-1.13312596436631,0.260052652064666,0.50627248863157,-5.66328797017102,"ILMN_1651508"
0.0592622306123977,7.23573934829167,0.449309530255062,0.654246027653659,0.827626280954714,-6.18722161839745,"ILMN_1651513"
0.146464475994747,4.64230636020833,2.46523783755153,0.015513043449339,0.0917196095893393,-3.41436075680422,"ILMN_1651520"
0.0561570608564526,4.44594384146875,1.64146574985149,0.104053480986966,0.29754049662946,-4.98957189276633,"ILMN_1651532"
0.115391997819118,4.73568348984375,1.82935835745417,0.0705265596788189,0.234772677523969,-4.68150767797778,"ILMN_1651535"
0.0260688817147298,4.39713800347917,0.87727849333487,0.382579345513265,0.626740798049202,-5.9115574011296,"ILMN_1651536"
0.126782513542529,5.08389839146875,1.38621882073469,0.168970236229767,0.394775536366392,-5.35744180812392,"ILMN_1651538"
-0.0120759779041958,4.4120578655,-0.432770833101005,0.666175831083199,0.834547646783601,-6.19432770963572,"ILMN_1651543"
-0.0580614303018083,5.07426090992708,-0.595778215314013,0.552759915650156,0.761136545666133,-6.11272815748062,"ILMN_1651544"
-0.0264444152570514,4.45252997839583,-0.668941043608717,0.505178020327064,0.727084533331437,-6.06775859652461,"ILMN_1651547"
0.0382696178301375,4.48646759835417,1.03746233925746,0.302190552967321,0.550233302734611,-5.76334677482997,"ILMN_1651554"
0.639747997730878,6.55038134961458,3.45541574818349,0.000827317665383353,0.0139428223500078,-0.811383994304802,"ILMN_1651557"
-0.00805047746261372,4.53305274945833,-0.183630420516206,0.854700219592387,0.935428166511032,-6.26920178568073,"ILMN_1651563"
0.112662532275911,4.61116009713542,1.74540540608372,0.084192720143919,0.262435868304909,-4.82300998636159,"ILMN_1651565"
-0.253686229014185,5.00026589926042,-3.00281266692159,0.00342969017219852,0.0344785202606317,-2.08995094478198,"ILMN_1651567"
-0.0509224216826893,4.57374854476042,-1.07485196070241,0.285201249394624,0.533202892070118,-5.72526254249391,"ILMN_1651568"
-0.284731602254685,5.11150112388542,-3.69224885586897,0.000373417599076909,0.00843898808076246,-0.087614926307408,"ILMN_1651569"
-0.0444130659230963,4.807464215625,-0.568795971658796,0.570855541747283,0.772220701543797,-6.1280099794252,"ILMN_1651574"
-0.0343176586047745,4.40720024195833,-1.3036270029315,0.195554909889559,0.429152522755685,-5.46376305604795,"ILMN_1651576"
0.011753204620965,4.49932263003125,0.463583424814343,0.644021399326201,0.82089594830058,-6.18087536192063,"ILMN_1651582"
-0.0190501167188742,4.44615575394792,-0.629463536375752,0.530577560216405,0.745303270566681,-6.09266409710867,"ILMN_1651584"
0.00432097068736357,4.38285706335417,0.261386369695822,0.794368292996768,0.904956445100772,-6.25231999242491,"ILMN_1651597"
