"ID","GEO2R_logFC","scripted_logFC","GEO2R_adjP","scripted_adjP"
"ILMN_1652649",-0.07161068,-0.0716106783333341,0.288,0.288380873532545
"ILMN_1652650",0.02604715,0.0260471523333354,0.718,0.717865824800512
"ILMN_1652660",0.10588206,0.105882056,0.127,0.127089292804335
"ILMN_1652662",0.27341035,0.273410350666668,1.89e-05,1.8903591733144e-05
"ILMN_1652666",-0.04155083,-0.0415508316666653,0.494,0.493706749822505
"ILMN_1652670",0.00835283,0.00835282966666639,0.92,0.920316229939711
"ILMN_1652674",-0.07026792,-0.0702679210000001,0.289,0.288703064761207
"ILMN_1652677",-1.03953962,-1.03953961666667,2.32e-11,2.32075327398265e-11
"ILMN_1652680",0.0358577,0.0358577006666652,0.624,0.623529428905684
"ILMN_1652685",-0.00035773,-0.000357730000000167,0.997,0.996933675971809
"ILMN_1652687",0.01279635,0.0127963490000012,0.868,0.867561942177367
"ILMN_1652689",0.15985722,0.159857221000001,0.0045,0.00450078251746141
"ILMN_1652693",0.07242902,0.0724290176666642,0.195,0.195295748737313
"ILMN_1652694",0.04617697,0.0461769726666672,0.435,0.434795788995847
"ILMN_1652700",0.0563563,0.0563563030000003,0.382,0.381610594176953
"ILMN_1652701",-0.02918937,-0.0291893670000016,0.68,0.679707327147969
"ILMN_1652711",0.00590071,0.00590070566666778,0.943,0.942832268228815
"ILMN_1652715",0.00806561,0.00806561333333278,0.926,0.925936483193399
"ILMN_1652716",-0.37336337,-0.373363368000001,3.2e-05,3.20173149458809e-05
"ILMN_1652719",0.01458091,0.0145809136666681,0.89,0.889564962942718
"ILMN_1652721",0.10352976,0.103529764666668,0.0615,0.061509954448496
"ILMN_1652722",0.38959318,0.38959317666667,2.17e-05,2.16739099969698e-05
"ILMN_1652727",-0.02343734,-0.0234373439999995,0.749,0.748642212418872
"ILMN_1652729",0.06680966,0.0668096600000005,0.321,0.320707908701953
"ILMN_1652732",-0.01454865,-0.0145486529999985,0.883,0.883145035758007
"ILMN_1652735",0.01694307,0.0169430676666682,0.82,0.820279429991044
"ILMN_1652736",-0.61426012,-0.614260117333332,1.04e-08,1.04350571444978e-08
"ILMN_1652737",0.06775926,0.0677592570000023,0.344,0.34409316771219
"ILMN_1652740",0.00745549,0.00745549433333448,0.925,0.925073333879148
"ILMN_1652745",0.03569631,0.0356963116666691,0.57,0.569637222465376
"ILMN_1652747",0.06103657,0.0610365716666683,0.341,0.341356605092582
"ILMN_1652749",0.43906084,0.439060841000002,3.83e-07,3.82803946238597e-07
"ILMN_1652753",-0.04912119,-0.0491211866666657,0.461,0.46114392621203
"ILMN_1652754",-0.75842164,-0.75842164333333,2.35e-08,2.3463549912903e-08
"ILMN_1652756",-0.10080811,-0.100808109000001,0.0606,0.0605591553995611
"ILMN_1652758",-0.00419987,-0.0041998750000003,0.964,0.96373833500612
"ILMN_1652761",-0.0119178,-0.0119177986666665,0.912,0.912355945168691
"ILMN_1652762",0.46362208,0.463622076666665,1.37e-07,1.36963366712798e-07
"ILMN_1652763",0.20195693,0.201956932333333,0.00071,0.000710471740576038
"ILMN_1652768",-0.12217986,-0.122179863333333,0.0934,0.093425837604928
"ILMN_1652777",0.00024683,0.000246830666665865,0.998,0.998130239253341
"ILMN_1652780",-0.04938184,-0.0493818359999993,0.438,0.437580983216286
"ILMN_1652784",0.03582728,0.0358272810000004,0.625,0.62476783541258
"ILMN_1652786",-0.01783546,-0.0178354626666657,0.807,0.8072305480803
"ILMN_1652787",1.14436125,1.144361254,1.06e-11,1.06078413773244e-11
"ILMN_1652790",0.57087707,0.570877072333333,1.88e-08,1.876704206087e-08
"ILMN_1652797",1.03625105,1.03625105033333,1.82e-11,1.82026672071567e-11
"ILMN_1652799",0.00675495,0.00675494999999948,0.941,0.941474652837353
"ILMN_1652806",0.14430415,0.144304149999996,0.0232,0.0231955840865088
"ILMN_1652807",0.05117659,0.0511765946666669,0.348,0.347622841542885
"ILMN_1652808",-0.02205396,-0.0220539560000006,0.802,0.801825269506958
"ILMN_1652819",0.00631009,0.00631009433333318,0.941,0.941384652257595
"ILMN_1652825",-0.77746575,-0.777465752333333,1.79e-10,1.79307343170816e-10
"ILMN_1652826",0.07015405,0.0701540516666661,0.24,0.24008599124329
"ILMN_1652837",-0.09201681,-0.0920168113333339,0.152,0.152426262142267
"ILMN_1652846",-1.5472257,-1.54722570233333,4.4e-12,4.40086585455997e-12
"ILMN_1652852",-0.05641994,-0.0564199386666653,0.346,0.345721734826687
"ILMN_1652854",-0.00767743,-0.0076774303333309,0.937,0.937305595059358
"ILMN_1652857",-0.02597491,-0.0259749093333328,0.68,0.67987499081488
"ILMN_1652865",-0.00522975,-0.00522975199999909,0.951,0.950551922337834
"ILMN_1652866",0.04434598,0.0443459803333344,0.511,0.511421683276423
"ILMN_1652871",0.02748361,0.0274836076666674,0.67,0.670399970930304
"ILMN_1652872",0.04984682,0.0498468250000004,0.343,0.343376960144817
"ILMN_1652876",-0.0238669,-0.0238669046666651,0.747,0.747224402381349
"ILMN_1652881",0.026146,0.0261460023333324,0.677,0.677233941450416
"ILMN_1652888",0.02212588,0.0221258769999997,0.786,0.785653673630792
"ILMN_1652890",-0.02314806,-0.0231480586666652,0.768,0.768319424960469
"ILMN_1652906",2.94406252,2.94406252166667,3.44e-15,3.44112597456111e-15
"ILMN_1652907",0.47864281,0.478642813333336,2.93e-07,2.93464771105151e-07
"ILMN_1652913",-0.5215698,-0.521569803666665,2.98e-07,2.97507762234238e-07
"ILMN_1652918",-0.02267105,-0.022671045666665,0.754,0.753732471628966
"ILMN_1652927",-0.03251856,-0.0325185559999994,0.592,0.592340702469266
"ILMN_1652928",0.37035274,0.370352743000001,2.33e-06,2.32759594929738e-06
"ILMN_1652929",0.06744075,0.0674407533333339,0.327,0.326905451722215
"ILMN_1652931",0.01467919,0.0146791890000024,0.881,0.881289109827599
"ILMN_1652938",0.01868696,0.0186869576666666,0.823,0.823411039121113
"ILMN_1652939",0.0230925,0.0230925036666676,0.869,0.869216467764831
"ILMN_1652940",-0.4958177,-0.4958177,7.61e-07,7.61426283902733e-07
"ILMN_1652946",0.02131864,0.0213186349999992,0.773,0.773355534442353
"ILMN_1652952",0.00348979,0.00348978566666869,0.973,0.973165087136008
"ILMN_1652955",0.31173544,0.311735436666664,0.000157,0.000157441494540728
"ILMN_1652959",-0.02504496,-0.0250449573333338,0.742,0.742347561562582
"ILMN_1652963",0.01338626,0.0133862626666668,0.866,0.866346761327244
"ILMN_1652967",0.01955489,0.019554892666668,0.829,0.828823007717655
"ILMN_1652969",0.08274619,0.0827461876666655,0.235,0.235269407062588
"ILMN_1652975",0.25826958,0.258269583333337,0.000503,0.000502645164290076
"ILMN_1652977",0.02940055,0.0294005510000002,0.739,0.739139934569433
"ILMN_1652982",0.03319724,0.0331972390000033,0.599,0.599134551415572
"ILMN_1652989",-0.36511216,-0.365112159999997,6.36e-05,6.36014717332606e-05
"ILMN_1652990",0.03695542,0.0369554206666649,0.572,0.57194699381309
"ILMN_1652991",0.04131387,0.0413138716666692,0.497,0.496780415958966
"ILMN_1652992",0.03442259,0.0344225916666669,0.562,0.562426643304079
"ILMN_1652996",0.04198052,0.0419805200000019,0.49,0.48957817897693
"ILMN_1652998",-0.08120529,-0.0812052853333327,0.111,0.11138568961492
"ILMN_1653001",0.92687786,0.926877861000001,5.23e-11,5.23292995020451e-11
"ILMN_1653006",-0.06895577,-0.0689557660000002,0.274,0.273517341414773
"ILMN_1653018",0.03073993,0.0307399303333336,0.637,0.637277686943482
"ILMN_1653026",0.03849008,0.0384900799999999,0.529,0.529177495115712
"ILMN_1653028",-0.01335494,-0.0133549376666657,0.866,0.865659471702928
"ILMN_1653031",0.02726937,0.0272693749999995,0.665,0.665090004977825
"ILMN_1653033",0.02925554,0.0292555413333337,0.72,0.719621719167654
"ILMN_1653039",0.01980814,0.0198081429999988,0.829,0.828631002920565
"ILMN_1653040",0.04012749,0.0401274939999992,0.542,0.542002617836556
"ILMN_1653042",-0.76724887,-0.767248865000002,1.77e-08,1.7727738694948e-08
"ILMN_1653043",-0.0159295,-0.0159295026666655,0.846,0.846428785368883
"ILMN_1653047",-0.09429059,-0.0942905879999998,0.125,0.125422772866336
"ILMN_1653055",-0.00797924,-0.007979240666665,0.923,0.923058558315833
"ILMN_1653056",0.0205269,0.0205269033333328,0.816,0.815951703120593
"ILMN_1653057",-0.02067392,-0.020673923666668,0.76,0.759553590460359
"ILMN_1653073",0.00282474,0.00282474466667004,0.976,0.976060173002982
"ILMN_1653077",0.03817381,0.0381738150000022,0.678,0.678100865532595
"ILMN_1653092",0.02543168,0.0254316786666671,0.742,0.742108160911286
"ILMN_1653098",-0.01796635,-0.0179663453333356,0.842,0.842028288218418
"ILMN_1653102",-0.00398408,-0.00398407799999845,0.966,0.966084126275277
"ILMN_1653103",0.01270441,0.0127044110000005,0.866,0.866173064919348
"ILMN_1653106",0.01570641,0.0157064066666672,0.849,0.8486854225606
"ILMN_1653115",-0.88431677,-0.88431677,1.49e-08,1.49354499456088e-08
"ILMN_1653120",-0.04631051,-0.0463105106666655,0.397,0.397197589866046
"ILMN_1653125",0.04432932,0.0443293250000023,0.615,0.61467119946907
"ILMN_1653127",-0.06099858,-0.0609985786666654,0.308,0.307953045134247
"ILMN_1653129",-0.64569199,-0.64569199333333,6.49e-08,6.49238900255352e-08
"ILMN_1653133",1.52612064,1.52612063833333,9.27e-13,9.26678397815301e-13
"ILMN_1653134",-0.1986423,-0.198642304333333,0.00268,0.00267651471912507
"ILMN_1653142",0.00388326,0.00388326199999955,0.968,0.968030947947222
"ILMN_1653143",0.19863125,0.198631251666669,0.00248,0.00248088950526063
"ILMN_1653146",0.01395054,0.0139505409999998,0.868,0.868171272519693
"ILMN_1653150",0.01728979,0.0172897879999985,0.817,0.816989307023035
"ILMN_1653155",0.07385145,0.0738514510000003,0.171,0.171196705084435
"ILMN_1653158",0.01519625,0.0151962456666652,0.84,0.840418510304274
"ILMN_1653161",-0.42785658,-0.427856582000001,2.11e-07,2.11376346270535e-07
"ILMN_1653163",-0.07580436,-0.0758043603333336,0.223,0.223136917061461
"ILMN_1653165",0.01447064,0.0144706400000008,0.878,0.878450355261317
"ILMN_1653166",-0.01153494,-0.0115349359999994,0.889,0.88896440442896
"ILMN_1653174",0.03866084,0.0386608350000008,0.612,0.612085965290195
"ILMN_1653180",-0.29657193,-0.296571927666665,0.000217,0.000217398286355074
"ILMN_1653182",-0.03116537,-0.0311653696666658,0.698,0.69801930405691
"ILMN_1653185",-0.05322803,-0.0532280346666649,0.435,0.434913898441832
"ILMN_1653189",-0.02117043,-0.0211704346666677,0.75,0.750438166142095
"ILMN_1653193",0.02389249,0.0238924916666665,0.791,0.790753488600341
"ILMN_1653198",0.0070061,0.00700609633333293,0.93,0.929872589032528
"ILMN_1653200",1.35386795,1.353867953,1.46e-12,1.45770096324391e-12
"ILMN_1653202",-0.02632684,-0.0263268353333324,0.714,0.7142281388539
"ILMN_1653203",-0.01573903,-0.0157390276666654,0.873,0.872990406804532
"ILMN_1653205",0.14093124,0.140931239999999,0.00583,0.00582659754096201
"ILMN_1653207",-0.06018738,-0.060187382333333,0.293,0.293290380806267
"ILMN_1653209",-0.08356008,-0.083560082,0.0809,0.0808637681723167
"ILMN_1653211",0.39297477,0.392974767333333,2.22e-06,2.2218685525062e-06
"ILMN_1653220",-0.21892603,-0.218926025666661,0.00025,0.000250425630895878
"ILMN_1653228",-0.04800681,-0.0480068063333334,0.678,0.678278459785489
"ILMN_1653240",0.05322361,0.0532236136666659,0.391,0.390799999470724
"ILMN_1653251",0.01831227,0.0183122733333319,0.793,0.793009529568113
"ILMN_1653263",0.14101931,0.141019315,0.00907,0.00907197258329706
"ILMN_1653266",0.45879227,0.458792268333335,3.69e-06,3.69254691028502e-06
"ILMN_1653267",0.01628924,0.0162892416666676,0.846,0.84626314833488
"ILMN_1653274",0.01528152,0.0152815190000002,0.871,0.870946098209584
"ILMN_1653276",-0.10143093,-0.101430927999998,0.161,0.161303398026705
"ILMN_1653278",0.04207237,0.0420723683333346,0.486,0.485728159586146
"ILMN_1653282",0.039989,0.0399889949999999,0.55,0.549537892717862
"ILMN_1653283",0.01375937,0.0137593713333315,0.881,0.880614356912741
"ILMN_1653286",0.01028117,0.0102811713333324,0.91,0.910300424794796
"ILMN_1653292",-1.17507921,-1.17507921433334,1.74e-10,1.73777578070576e-10
"ILMN_1653310",0.02326763,0.0232676253333315,0.738,0.737728425152564
"ILMN_1653314",-0.01268434,-0.0126843380000006,0.891,0.890852547825284
"ILMN_1653319",0.49027053,0.49027053,2.32e-07,2.32326344477794e-07
"ILMN_1653324",0.00334337,0.00334337033333387,0.975,0.97497065352312
"ILMN_1653332",-0.02348038,-0.0234803833333324,0.731,0.730778201310492
"ILMN_1653337",-0.11129279,-0.11129279433333,0.0206,0.0205737032844514
"ILMN_1653340",-0.1452795,-0.145279500666667,0.0165,0.0164509889455696
"ILMN_1653342",0.33134837,0.331348367666664,1.8e-05,1.79511351383838e-05
"ILMN_1653347",-0.06761025,-0.0676102500000004,0.196,0.195782950807486
"ILMN_1653352",0.00294732,0.00294731566666862,0.98,0.980024145060565
"ILMN_1653355",-0.0180219,-0.0180218953333311,0.807,0.806939412875229
"ILMN_1653358",-0.01431887,-0.0143188723333338,0.856,0.855942474733715
"ILMN_1653367",0.1250676,0.125067597666668,0.0519,0.0519147854018788
"ILMN_1653368",-0.00174039,-0.00174038666666565,0.984,0.9842962864758
"ILMN_1653369",0.00701649,0.00701649299999918,0.937,0.936691992914773
"ILMN_1653372",-0.08925903,-0.0892590256666663,0.0979,0.0978785464537622
"ILMN_1653376",-0.03649211,-0.0364921116666661,0.576,0.576340688872173
"ILMN_1653378",-0.00154277,-0.00154276533333508,0.987,0.987190223187917
"ILMN_1653385",-0.07598816,-0.0759881643333342,0.195,0.195171982347198
"ILMN_1653386",-0.00602126,-0.00602126166666661,0.945,0.945096637764988
"ILMN_1653390",0.03629683,0.0362968333333331,0.679,0.679372888805665
"ILMN_1653394",-0.01553837,-0.0155383663333346,0.859,0.858565767590145
"ILMN_1653395",-0.02868295,-0.0286829509999977,0.73,0.730424444220618
"ILMN_1653404",-0.99105414,-0.991054143333335,2.84e-10,2.84046444164186e-10
"ILMN_1653410",0.01614204,0.0161420423333309,0.843,0.842619994680343
"ILMN_1653412",-0.08863766,-0.0886376556666661,0.175,0.174658965208684
"ILMN_1653415",-1.97762472,-1.97762472233333,4.07e-14,4.0682709847012e-14
"ILMN_1653420",-0.01175458,-0.0117545830000019,0.898,0.898045330910815
"ILMN_1653428",0.01401722,0.014017217000001,0.87,0.87016758996301
"ILMN_1653429",-0.47759544,-0.477595438333333,6.22e-08,6.21716689492217e-08
"ILMN_1653432",0.72213054,0.722130539666669,1.22e-09,1.21747826872673e-09
"ILMN_1653434",-0.0394657,-0.0394657046666662,0.579,0.5792137331263
"ILMN_1653437",-0.00977966,-0.00977965900000122,0.91,0.909755967513101
"ILMN_1653438",-0.520309,-0.520308998333336,6.22e-07,6.21545088880035e-07
"ILMN_1653443",-0.37394968,-0.373949674999997,2.38e-06,2.37786240265826e-06
"ILMN_1653447",0.03491343,0.0349134296666689,0.585,0.584946808591227
"ILMN_1653453",0.00762309,0.00762309033333075,0.931,0.931418278135257
"ILMN_1653458",0.07198169,0.0719816873333352,0.17,0.170284587904895
"ILMN_1653459",0.02090984,0.0209098436666686,0.806,0.806128948049558
"ILMN_1653461",-0.03997907,-0.0399790656666665,0.507,0.506964190128477
"ILMN_1653463",-0.07404073,-0.0740407349999987,0.398,0.397796822768606
"ILMN_1653466",1.24749867,1.24749867,2.49e-11,2.48871519950554e-11
"ILMN_1653468",0.03394043,0.0339404253333342,0.61,0.609875489307178
"ILMN_1653469",0.28253019,0.282530193333331,0.000115,0.000114510495018377
"ILMN_1653470",-0.04723017,-0.047230169333333,0.487,0.487030236096394
"ILMN_1653471",-0.04178377,-0.0417837746666656,0.55,0.549926161105486
"ILMN_1653480",0.25831107,0.258311073333337,0.000249,0.000249476443213291
"ILMN_1653494",0.0751222,0.0751222026666678,0.138,0.138479402928284
"ILMN_1653496",-0.32011609,-0.320116090333332,2.22e-05,2.22426782551501e-05
"ILMN_1653498",0.03830436,0.0383043596666672,0.636,0.635721264600011
"ILMN_1653500",-0.00807723,-0.00807723233333224,0.924,0.923576235560615
"ILMN_1653501",-0.07277093,-0.0727709276666646,0.158,0.158292324541475
"ILMN_1653504",-0.3062999,-0.306299901999997,0.00147,0.00147450196214854
"ILMN_1653506",-0.01676294,-0.0167629376666651,0.832,0.832492951370472
"ILMN_1653514",0.04971209,0.0497120916666676,0.531,0.530821101799081
"ILMN_1653524",0.00300821,0.00300820966666748,0.975,0.974802656464689
"ILMN_1653527",0.03064674,0.0306467436666686,0.673,0.672621332360532
"ILMN_1653529",0.9404021,0.940402104666671,1.61e-10,1.6089537408181e-10
"ILMN_1653553",-0.22170391,-0.221703911666667,0.000589,0.000589400904628939
"ILMN_1653562",0.06576182,0.0657618183333319,0.242,0.242408396678541
"ILMN_1653566",-0.02812929,-0.0281292849999968,0.699,0.699232228121461
"ILMN_1653567",-0.0018924,-0.00189239899999905,0.986,0.986401110081259
"ILMN_1653572",0.02270392,0.0227039186666662,0.781,0.780663486632255
"ILMN_1653573",-0.03085857,-0.0308585663333325,0.759,0.758921290629349
"ILMN_1653575",0.0569537,0.0569536993333335,0.462,0.462270148515816
"ILMN_1653577",-0.00534084,-0.00534084166666737,0.949,0.949024697396398
"ILMN_1653578",0.00167519,0.00167519366666813,0.985,0.984543023134157
"ILMN_1653579",-0.03391807,-0.0339180699999995,0.687,0.686908066453052
"ILMN_1653583",0.03130317,0.0313031666666683,0.601,0.600701445788787
"ILMN_1653591",-0.00300829,-0.00300828666666586,0.973,0.972513193201222
"ILMN_1653599",0.14676736,0.146767356666668,0.0232,0.0232226662467966
"ILMN_1653601",-0.02696086,-0.0269608603333324,0.728,0.727662284379461
"ILMN_1653603",0.04082812,0.0408281163333335,0.619,0.618604884683858
"ILMN_1653607",0.01463903,0.0146390306666691,0.874,0.873777055282407
"ILMN_1653612",0.2109442,0.210944195666668,0.00219,0.00218846879003879
"ILMN_1653613",0.37548218,0.375482175333332,8.93e-07,8.9333730533988e-07
"ILMN_1653615",0.01840412,0.0184041226666656,0.87,0.869789799544078
"ILMN_1653618",-0.65732243,-0.657322426333332,1.68e-08,1.68283546254895e-08
"ILMN_1653622",-0.0040908,-0.00409080466666545,0.97,0.969790338395294
"ILMN_1653628",-0.06018399,-0.0601839849999992,0.323,0.322740756851579
"ILMN_1653636",-0.01103428,-0.0110342793333338,0.89,0.889977883359266
"ILMN_1653646",0.29376162,0.293761622666665,2.2e-05,2.20464537871092e-05
"ILMN_1653648",0.17103572,0.171035720666666,0.00166,0.00166256917796952
"ILMN_1653650",0.0220544,0.0220544029999994,0.772,0.772211560187217
"ILMN_1653652",-1.00376629,-1.00376629266666,3.41e-11,3.41150220146485e-11
"ILMN_1653660",-0.04667258,-0.0466725816666669,0.49,0.490311752633926
"ILMN_1653665",-0.02867511,-0.0286751143333328,0.652,0.652183468511104
"ILMN_1653666",-0.23520165,-0.235201649333336,0.000169,0.000169182076378452
"ILMN_1653667",-0.0767684,-0.0767683983333338,0.171,0.170980230166031
"ILMN_1653670",0.0439489,0.0439489050000006,0.576,0.575730308151404
"ILMN_1653678",0.00271601,0.00271600733333166,0.983,0.98326270057167
"ILMN_1653687",-0.01938196,-0.0193819589999968,0.785,0.785296076962039
"ILMN_1653704",0.00789338,0.00789337833333459,0.925,0.924796202924469
"ILMN_1653708",-0.21264172,-0.212641723333331,0.00375,0.00375409626203275
"ILMN_1653709",0.08035984,0.0803598433333317,0.252,0.252027910557357
"ILMN_1653711",0.41096993,0.410969933333334,2.11e-06,2.11469973087106e-06
"ILMN_1653712",-0.0337434,-0.0337434036666666,0.725,0.72528294972041
"ILMN_1653716",-0.02331906,-0.0233190619999988,0.744,0.743567515859721
"ILMN_1653718",-0.52021422,-0.520214223666667,7.35e-07,7.35308394947178e-07
"ILMN_1653719",-0.18753443,-0.187534429999999,0.00166,0.00166223834728025
"ILMN_1653724",0.00237261,0.00237260633333403,0.98,0.980441625144291
"ILMN_1653728",-0.07505464,-0.0750546376666668,0.193,0.193384914643291
"ILMN_1653730",-0.51441044,-0.514410436666668,1.74e-08,1.73668126683712e-08
"ILMN_1653738",0.04691537,0.0469153713333323,0.436,0.436440961339269
"ILMN_1653742",-0.03763787,-0.037637865999999,0.643,0.642738625068756
"ILMN_1653744",0.00147211,0.00147211399999936,0.987,0.987256400145296
"ILMN_1653745",-0.03243083,-0.0324308333333319,0.686,0.685551153834911
"ILMN_1653748",-0.00537296,-0.00537296366666595,0.951,0.950769916482618
"ILMN_1653750",0.0505772,0.0505771993333353,0.371,0.37098780786601
"ILMN_1653760",0.04209098,0.0420909783333343,0.451,0.451424844326336
"ILMN_1653761",0.27398668,0.273986680333334,5.55e-05,5.55036361458586e-05
"ILMN_1653762",0.01082887,0.0108288723333345,0.898,0.898190522280953
"ILMN_1653766",-0.04300699,-0.0430069943333331,0.537,0.536979552853062
"ILMN_1653768",0.02403437,0.0240343746666678,0.714,0.713777551119786
"ILMN_1653771",-0.0545292,-0.054529199000001,0.355,0.355058159107481
"ILMN_1653783",0.01715782,0.0171578216666681,0.81,0.810194998429957
"ILMN_1653786",0.03280312,0.0328031176666679,0.678,0.677836232764577
"ILMN_1653787",-0.02118876,-0.021188759666666,0.789,0.788949273925092
"ILMN_1653788",0.25845232,0.258452318999997,0.000314,0.000314036314041043
"ILMN_1653793",-0.26570443,-0.265704427666664,7.74e-05,7.73904982927511e-05
"ILMN_1653794",0.86010424,0.860104236666666,8.58e-09,8.58290984242582e-09
"ILMN_1653797",0.12901586,0.129015856666671,0.0713,0.0712969560780726
